,score,predicate,subject,object
4232,1,36993,30186,29426
4233,1,36993,34187,29878
4234,1,36993,29668,27384
4235,1,36993,26535,27667
4236,1,36993,34932,36086
4237,1,36993,27542,35990
4238,1,36993,28151,31744
4239,1,36993,32629,27932
4240,1,36993,32266,34997
4241,1,36993,29059,34919
4242,1,36993,26969,27169
4243,1,36993,36599,30532
4244,1,36993,35672,32006
4245,1,36993,30557,29477
4246,1,36993,33117,33209
4247,1,36993,30370,32090
4248,1,36993,32381,31329
4249,1,36993,33065,29000
4250,1,36993,32228,30658
4251,1,36993,33102,36535
4252,1,36993,28189,32827
4253,1,36993,35617,34855
4254,1,36993,28012,36306
4255,1,36993,30423,32268
4256,1,36993,35524,26924
4257,1,36993,34753,32880
4258,1,36993,35721,27364
4259,1,36993,35004,28561
4260,1,36993,32918,30244
4261,1,36993,28886,30342
4262,1,36993,33580,31834
4263,1,36993,28515,32268
4264,1,36993,33049,30785
4265,1,36993,34871,30192
4266,1,36993,32638,30982
4267,1,36993,31153,32890
4268,1,36993,29616,30871
4269,1,36993,32585,36714
4270,1,36993,35425,35097
4271,1,36993,29677,31516
4272,1,36993,34428,30913
4273,1,36993,30172,36220
4274,1,36993,32735,30928
4275,1,36993,27073,34536
4276,1,36993,32975,30102
4277,1,36993,35334,30964
4278,1,36993,29988,29190
4279,1,36993,30046,36915
4280,1,36993,33741,29515
4281,1,36993,33421,29816
4282,1,36993,27711,26934
4283,1,36993,29329,30050
4284,1,36993,31001,33225
4285,1,36993,29231,35041
4286,1,36993,34098,29449
4287,1,36993,34603,33460
4288,1,36993,35864,26640
4289,1,36993,36412,32647
4290,1,36993,30529,29881
4291,1,36993,30622,34132
4292,1,36993,31289,35886
4293,1,36993,32737,35945
4294,1,36993,31813,31705
4295,1,36993,31398,30822
4296,1,36993,34461,34629
4297,1,36993,26865,35994
4298,1,36993,28540,28790
4299,1,36993,29327,28905
4300,1,36993,30893,33612
4301,1,36993,30539,32165
4302,1,36993,35897,36194
4303,1,36993,29306,36263
4304,1,36993,33946,32951
4305,1,36993,30881,27836
4306,1,36993,30051,28300
4307,1,36993,28410,27035
4308,1,36993,35715,31380
4309,1,36993,28770,36953
4310,1,36993,30706,29404
4311,1,36993,36380,34303
4312,1,36993,33235,34983
4313,1,36993,31291,32445
4314,1,36993,35957,29549
4315,1,36993,28813,30539
4316,1,36993,26706,33224
4317,1,36993,33645,33280
4318,1,36993,32751,26961
4319,1,36993,35724,35522
4320,1,36993,29247,36843
4321,1,36993,28411,34980
4322,1,36993,31048,33490
4323,1,36993,31907,29745
4324,1,36993,27196,29229
4325,1,36993,29271,28140
4326,1,36993,36493,34633
4327,1,36993,31948,36099
4328,1,36993,30323,34591
4329,1,36993,32934,35634
4330,1,36993,36456,29266
4331,1,36993,33087,34453
4332,1,36993,36537,30128
4333,1,36993,29216,34832
4334,1,36993,32388,35153
4335,1,36993,32419,32622
4336,1,36993,35763,29653
4337,1,36993,27131,35495
4338,1,36993,34638,36781
4339,1,36993,28622,35856
4340,1,36993,32778,33963
4341,1,36993,33385,35647
4342,1,36993,35090,26744
4343,1,36993,35526,34015
4344,1,36993,28120,29563
4345,1,36993,32752,34181
4346,1,36993,33280,27777
4347,1,36993,30017,33131
4348,1,36993,30359,32296
4349,1,36993,36176,34381
4350,1,36993,29990,29851
4351,1,36993,35121,35749
4352,1,36993,29402,32958
4353,1,36993,31765,27960
4354,1,36993,29811,36033
4355,1,36993,29169,30173
4356,1,36993,33724,29956
4357,1,36993,32065,30350
4358,1,36993,33333,29506
4359,1,36993,36850,32016
4360,1,36993,30898,35050
4361,1,36993,33241,34013
4362,1,36993,33089,35002
4363,1,36993,32306,33195
4364,1,36993,29215,31114
4365,1,36993,28863,34433
4366,1,36993,31932,29733
4367,1,36993,26914,34273
4368,1,36993,29749,32121
4369,1,36993,31961,27124
4370,1,36993,36811,29889
4371,1,36993,34782,29509
4372,1,36993,32983,27540
4373,1,36993,32553,28260
4374,1,36993,34823,34427
4375,1,36993,34235,32738
4376,1,36993,33962,32229
4377,1,36993,26705,32965
4378,1,36993,29743,27399
4379,1,36993,35197,34164
4380,1,36993,33714,31602
4381,1,36993,29849,29278
4382,1,36993,26818,29561
4383,1,36993,34849,28558
4384,1,36993,28212,30027
4385,1,36993,34173,32939
4386,1,36993,35922,33164
4387,1,36993,36707,35303
4388,1,36993,34138,31536
4389,1,36993,29248,27730
4390,1,36993,30967,31490
4391,1,36993,35738,33223
4392,1,36993,28197,27413
4393,1,36993,29046,33907
4394,1,36993,32762,32987
4395,1,36993,35417,26560
4396,1,36993,35728,29976
4397,1,36993,32374,29171
4398,1,36993,29997,36344
4399,1,36993,30827,33720
4400,1,36993,26988,28320
4401,1,36993,32926,28194
4402,1,36993,29435,35751
4403,1,36993,36116,32197
4404,1,36993,34236,27551
4405,1,36993,29919,31169
4406,1,36993,31300,29987
4407,1,36993,27694,29225
4408,1,36993,36727,30249
4409,1,36993,36434,27026
4410,1,36993,32873,30329
4411,1,36993,27777,28883
4412,1,36993,29537,29557
4413,1,36993,35572,28256
4414,1,36993,27445,33885
4415,1,36993,27379,33261
4416,1,36993,27635,36816
4417,1,36993,33429,34754
4418,1,36993,30092,29996
4419,1,36993,28937,27258
4420,1,36993,33426,35665
4421,1,36993,29384,36387
4422,1,36993,32035,26974
4423,1,36993,32483,27910
4424,1,36993,36575,27078
4425,1,36993,32707,32538
4426,1,36993,28650,33231
4427,1,36993,30284,28530
4428,1,36993,36890,31836
4429,1,36993,28649,33182
4430,1,36993,31151,31583
4431,1,36993,27532,29930
4432,1,36993,30188,28337
4433,1,36993,33157,32667
4434,1,36993,34683,32448
4435,1,36993,32895,26789
4436,1,36993,32746,29962
4437,1,36993,33902,28524
4438,1,36993,32984,27246
4439,1,36993,34252,28238
4440,1,36993,31781,33254
4441,1,36993,33021,28944
4442,1,36993,27842,30181
4443,1,36993,27381,30185
4444,1,36993,36156,32226
4445,1,36993,31070,30512
4446,1,36993,31906,27497
4447,1,36993,33993,31989
4448,1,36993,28011,29360
4449,1,36993,34104,27111
4450,1,36993,33110,36780
4451,1,36993,30100,30424
4452,1,36993,29897,33358
4453,1,36993,32637,35154
4454,1,36993,28178,32810
4455,1,36993,34412,28282
4456,1,36993,28169,32957
4457,1,36993,35240,29897
4458,1,36993,31952,35750
4459,1,36993,34275,34807
4460,1,36993,34004,36206
4461,1,36993,28176,31203
4462,1,36993,32859,27899
4463,1,36993,36566,32656
4464,1,36993,29273,35339
4465,1,36993,35858,32475
4466,1,36993,36826,28266
4467,1,36993,34099,32903
4468,1,36993,33054,35266
4469,1,36993,27017,29117
4470,1,36993,36966,34471
4471,1,36993,34789,30602
4472,1,36993,35211,34709
4473,1,36993,32568,36235
4474,1,36993,36951,34201
4475,1,36993,29162,31494
4476,1,36993,36867,36488
4477,1,36993,33541,27099
4478,1,36993,29694,31038
4479,1,36993,35817,34533
4480,1,36993,28887,26641
4481,1,36993,27667,26838
4482,1,36993,27971,31808
4483,1,36993,36306,30129
4484,1,36993,31579,27822
4485,1,36993,36054,31107
4486,1,36993,28918,31842
4487,1,36993,27212,27128
4488,1,36993,32251,35833
4489,1,36993,33862,36223
4490,1,36993,36623,30738
4491,1,36993,28003,28108
4492,1,36993,30212,31261
4493,1,36993,33208,30571
4494,1,36993,28678,27595
4495,1,36993,36697,26603
4496,1,36993,35400,36246
4497,1,36993,31764,27091
4498,1,36993,33630,27900
4499,1,36993,30502,32383
4500,1,36993,31838,36526
4501,1,36993,32731,34518
4502,1,36993,32431,32914
4503,1,36993,26626,32006
4504,1,36993,35074,35721
4505,1,36993,29087,32464
4506,1,36993,32279,31584
4507,1,36993,29812,32644
4508,1,36993,27213,30710
4509,1,36993,27874,28404
4510,1,36993,35468,33415
4511,1,36993,29357,31814
4512,1,36993,35500,33443
4513,1,36993,28092,28367
4514,1,36993,35752,35695
4515,1,36993,33660,35540
4516,1,36993,29330,28685
4517,1,36993,32355,32192
4518,1,36993,35783,32640
4519,1,36993,30655,28544
4520,1,36993,27730,33151
4521,1,36993,32327,30787
4522,1,36993,36544,31340
4523,1,36993,36313,34608
4524,1,36993,28488,31104
4525,1,36993,34453,36092
4526,1,36993,32979,28826
4527,1,36993,36026,31616
4528,1,36993,35787,27516
4529,1,36993,28613,28806
4530,1,36993,32378,28511
4531,1,36993,33220,31653
4532,1,36993,26729,27193
4533,1,36993,27349,36032
4534,1,36993,27347,29802
4535,1,36993,34977,29799
4536,1,36993,30339,35997
4537,1,36993,30666,32961
4538,1,36993,36841,30687
4539,1,36993,29010,32596
4540,1,36993,32897,31920
4541,1,36993,27465,28756
4542,1,36993,27771,26950
4543,1,36993,28567,26510
4544,1,36993,33557,28450
4545,1,36993,31460,32474
4546,1,36993,28736,26602
4547,1,36993,36601,33036
4548,1,36993,34113,30698
4549,1,36993,29934,34706
4550,1,36993,36097,31752
4551,1,36993,36130,32371
4552,1,36993,28325,27881
4553,1,36993,33801,28934
4554,1,36993,34494,34896
4555,1,36993,29352,29306
4556,1,36993,31940,35679
4557,1,36993,30006,35954
4558,1,36993,29083,35628
4559,1,36993,34374,35503
4560,1,36993,32534,31938
4561,1,36993,30187,30195
4562,1,36993,36896,28623
4563,1,36993,31192,29363
4564,1,36993,30163,27895
4565,1,36993,32699,34588
4566,1,36993,29650,28406
4567,1,36993,28290,28239
4568,1,36993,33893,27772
4569,1,36993,28020,27014
4570,1,36993,28828,30655
4571,1,36993,35252,35665
4572,1,36993,32198,31379
4573,1,36993,36220,33906
4574,1,36993,32365,30003
4575,1,36993,36620,30685
4576,1,36993,35529,33058
4577,1,36993,31757,32242
4578,1,36993,29890,33529
4579,1,36993,35591,34407
4580,1,36993,31111,32494
4581,1,36993,33121,29727
4582,1,36993,30165,32612
4583,1,36993,34321,32485
4584,1,36993,27530,30182
4585,1,36993,30083,27062
4586,1,36993,34505,36657
4587,1,36993,36932,27020
4588,1,36993,36239,27812
4589,1,36993,31756,35888
4590,1,36993,34874,30011
4591,1,36993,26655,31931
4592,1,36993,33589,31175
4593,1,36993,27573,26987
4594,1,36993,36573,35600
4595,1,36993,29428,29700
4596,1,36993,32165,35084
4597,1,36993,29927,32431
4598,1,36993,31916,34980
4599,1,36993,36507,32039
4600,1,36993,31307,29007
4601,1,36993,29975,32002
4602,1,36993,33953,29543
4603,1,36993,26942,34044
4604,1,36993,33055,27942
4605,1,36993,29382,34182
4606,1,36993,30374,26521
4607,1,36993,34166,34157
4608,1,36993,30742,27490
4609,1,36993,26637,32928
4610,1,36993,31077,35628
4611,1,36993,30144,32200
4612,1,36993,28364,36250
4613,1,36993,30473,33369
4614,1,36993,36640,30924
4615,1,36993,34269,34261
4616,1,36993,28342,32312
4617,1,36993,36359,26854
4618,1,36993,34159,35896
4619,1,36993,29795,30251
4620,1,36993,36201,28646
4621,1,36993,26538,26839
4622,1,36993,28277,35170
4623,1,36993,34462,33155
4624,1,36993,36197,29929
4625,1,36993,30763,32927
4626,1,36993,34752,32935
4627,1,36993,29285,28402
4628,1,36993,32764,30646
4629,1,36993,35456,27856
4630,1,36993,31026,31856
4631,1,36993,33944,29411
4632,1,36993,36103,34058
4633,1,36993,33679,29312
4634,1,36993,35904,31837
4635,1,36993,36069,29776
4636,1,36993,35525,27471
4637,1,36993,27462,32481
4638,1,36993,27804,27423
4639,1,36993,30016,36978
4640,1,36993,31510,30538
4641,1,36993,32754,31116
4642,1,36993,29440,35833
4643,1,36993,31478,29986
4644,1,36993,35834,31637
4645,1,36993,35975,31220
4646,1,36993,28402,31480
4647,1,36993,31759,35962
4648,1,36993,32102,33580
4649,1,36993,33773,36166
4650,1,36993,30261,30756
4651,1,36993,33605,28015
4652,1,36993,30806,29810
4653,1,36993,26628,27137
4654,1,36993,30665,34281
4655,1,36993,28259,29407
4656,1,36993,31285,28016
4657,1,36993,35025,34877
4658,1,36993,35130,27822
4659,1,36993,34796,29585
4660,1,36993,34361,30637
4661,1,36993,36705,34799
4662,1,36993,36809,30391
4663,1,36993,36792,28631
4664,1,36993,36175,30226
4665,1,36993,31674,36571
4666,1,36993,33998,36924
4667,1,36993,29883,29150
4668,1,36993,33240,29943
4669,1,36993,34311,32708
4670,1,36993,34848,36094
4671,1,36993,34259,36671
4672,1,36993,31898,26840
4673,1,36993,36906,29088
4674,1,36993,28553,27811
4675,1,36993,28030,36965
4676,1,36993,27625,27807
4677,1,36993,27664,33794
4678,1,36993,29703,27259
4679,1,36993,29457,35672
4680,1,36993,28333,28374
4681,1,36993,35343,34427
4682,1,36993,33164,28731
4683,1,36993,29459,31961
4684,1,36993,32978,32078
4685,1,36993,29338,27926
4686,1,36993,31337,26860
4687,1,36993,30213,34034
4688,1,36993,33806,28534
4689,1,36993,36372,36848
4690,1,36993,30599,35704
4691,1,36993,30833,33267
4692,1,36993,26950,29943
4693,1,36993,35003,32714
4694,1,36993,35968,29219
4695,1,36993,36564,30523
4696,1,36993,30945,30242
4697,1,36993,36429,33647
4698,1,36993,28308,31099
4699,1,36993,35609,29279
4700,1,36993,27406,35232
4701,1,36993,33001,27070
4702,1,36993,32784,29020
4703,1,36993,29579,28349
4704,1,36993,35531,31700
4705,1,36993,33989,29158
4706,1,36993,36667,30537
4707,1,36993,33300,35927
4708,1,36993,30679,29619
4709,1,36993,36052,31228
4710,1,36993,27963,29132
4711,1,36993,35637,28675
4712,1,36993,35746,28451
4713,1,36993,32108,35098
4714,1,36993,33558,32564
4715,1,36993,27617,30655
4716,1,36993,33321,30379
4717,1,36993,30443,32125
4718,1,36993,26983,33504
4719,1,36993,30674,26742
4720,1,36993,33358,29986
4721,1,36993,31408,30806
4722,1,36993,30810,33018
4723,1,36993,32693,36807
4724,1,36993,32701,36881
4725,1,36993,31230,27939
4726,1,36993,31531,30377
4727,1,36993,35341,27274
4728,1,36993,36682,27478
4729,1,36993,35234,34034
4730,1,36993,32768,32610
4731,1,36993,36232,35489
4732,1,36993,35076,35928
4733,1,36993,32077,35037
4734,1,36993,30654,31515
4735,1,36993,31267,36391
4736,1,36993,34014,32603
4737,1,36993,35943,28451
4738,1,36993,28594,33245
4739,1,36993,28612,28791
4740,1,36993,30143,34542
4741,1,36993,31526,28235
4742,1,36993,30707,31327
4743,1,36993,34721,28913
4744,1,36993,28378,34471
4745,1,36993,29741,33283
4746,1,36993,32265,34903
4747,1,36993,31858,31831
4748,1,36993,28479,30578
4749,1,36993,30616,33802
4750,1,36993,36631,27900
4751,1,36993,31699,31167
4752,1,36993,28894,27547
4753,1,36993,28529,36523
4754,1,36993,36924,29808
4755,1,36993,31602,35723
4756,1,36993,28065,31840
4757,1,36993,28010,29283
4758,1,36993,31806,36421
4759,1,36993,35351,27325
4760,1,36993,29375,33271
4761,1,36993,36431,31510
4762,1,36993,35320,32045
4763,1,36993,31709,31466
4764,1,36993,35838,29231
4765,1,36993,26760,36455
4766,1,36993,33258,35088
4767,1,36993,29675,29496
4768,1,36993,32085,32562
4769,1,36993,34738,28155
4770,1,36993,30301,29776
4771,1,36993,27301,33937
4772,1,36993,29058,26955
4773,1,36993,35991,29181
4774,1,36993,35516,36062
4775,1,36993,32291,33128
4776,1,36993,32333,36487
4777,1,36993,34751,27715
4778,1,36993,35583,28882
4779,1,36993,32602,34811
4780,1,36993,29642,30009
4781,1,36993,34573,36565
4782,1,36993,31213,29392
4783,1,36993,34594,26902
4784,1,36993,26653,33053
4785,1,36993,34362,28479
4786,1,36993,35150,33664
4787,1,36993,27876,36181
4788,1,36993,29933,35748
4789,1,36993,36882,32144
4790,1,36993,33928,26888
4791,1,36993,31421,31691
4792,1,36993,27272,28267
4793,1,36993,28160,36168
4794,1,36993,28934,29374
4795,1,36993,33695,30366
4796,1,36993,35460,36664
4797,1,36993,36143,33292
4798,1,36993,34924,30604
4799,1,36993,36699,27167
4800,1,36993,29669,31016
4801,1,36993,34997,34555
4802,1,36993,36339,31470
4803,1,36993,30241,34418
4804,1,36993,33019,31749
4805,1,36993,33469,28721
4806,1,36993,28718,35225
4807,1,36993,33696,28016
4808,1,36993,27185,32670
4809,1,36993,34831,30403
4810,1,36993,36067,33232
4811,1,36993,36187,31066
4812,1,36993,29182,32225
4813,1,36993,35571,35549
4814,1,36993,32308,32752
4815,1,36993,33644,30919
4816,1,36993,26740,29582
4817,1,36993,29198,31629
4818,1,36993,29344,32486
4819,1,36993,27994,30433
4820,1,36993,30142,26697
4821,1,36993,26757,28966
4822,1,36993,27299,35154
4823,1,36993,32726,36127
4824,1,36993,33064,36717
4825,1,36993,31119,30765
4826,1,36993,32227,31824
4827,1,36993,34301,28948
4828,1,36993,31207,33529
4829,1,36993,27053,31641
4830,1,36993,28466,30037
4831,1,36993,29798,34790
4832,1,36993,29497,34071
4833,1,36993,34622,28857
4834,1,36993,34260,31900
4835,1,36993,27866,35104
4836,1,36993,30379,27361
4837,1,36993,28102,28990
4838,1,36993,29503,32578
4839,1,36993,29345,34991
4840,1,36993,26529,33576
4841,1,36993,30219,27655
4842,1,36993,27987,28604
4843,1,36993,28478,36511
4844,1,36993,35163,29772
4845,1,36993,27124,28151
4846,1,36993,30917,30945
4847,1,36993,36704,36624
4848,1,36993,28542,33072
4849,1,36993,30457,34285
4850,1,36993,28676,34843
4851,1,36993,31246,36468
4852,1,36993,36405,35255
4853,1,36993,30327,33394
4854,1,36993,26933,28464
4855,1,36993,32689,36218
4856,1,36993,30943,28103
4857,1,36993,36780,33637
4858,1,36993,36745,27922
4859,1,36993,29733,33510
4860,1,36993,33020,36489
4861,1,36993,34667,27597
4862,1,36993,28952,35806
4863,1,36993,35342,29376
4864,1,36993,27964,32587
4865,1,36993,30244,30318
4866,1,36993,33492,33094
4867,1,36993,30740,36848
4868,1,36993,31978,36371
4869,1,36993,29031,31871
4870,1,36993,28393,36270
4871,1,36993,30444,32028
4872,1,36993,27105,29910
4873,1,36993,32258,29818
4874,1,36993,36909,32163
4875,1,36993,36091,35480
4876,1,36993,32661,33818
4877,1,36993,29272,27794
4878,1,36993,35801,26947
4879,1,36993,30437,32359
4880,1,36993,29787,28797
4881,1,36993,32342,36123
4882,1,36993,34107,31269
4883,1,36993,32767,33789
4884,1,36993,29766,30182
4885,1,36993,36641,31699
4886,1,36993,33559,27824
4887,1,36993,30427,34890
4888,1,36993,35670,33724
4889,1,36993,31025,30356
4890,1,36993,33854,34269
4891,1,36993,35748,29477
4892,1,36993,28340,33807
4893,1,36993,33047,29218
4894,1,36993,29635,29387
4895,1,36993,29996,34118
4896,1,36993,30091,31726
4897,1,36993,26536,28945
4898,1,36993,26819,36164
4899,1,36993,27597,36751
4900,1,36993,28779,33683
4901,1,36993,35036,28184
4902,1,36993,28219,34936
4903,1,36993,29885,31314
4904,1,36993,31229,28995
4905,1,36993,33443,34333
4906,1,36993,35319,35575
4907,1,36993,35691,36060
4908,1,36993,35585,31665
4909,1,36993,28671,30856
4910,1,36993,36164,33163
4911,1,36993,28073,34252
4912,1,36993,29395,30758
4913,1,36993,34651,33921
4914,1,36993,27982,35291
4915,1,36993,31118,30914
4916,1,36993,30739,30386
4917,1,36993,30197,31024
4918,1,36993,35165,31574
4919,1,36993,29118,34090
4920,1,36993,27695,29436
4921,1,36993,33219,31713
4922,1,36993,31676,27245
4923,1,36993,36859,36853
4924,1,36993,31645,36787
4925,1,36993,36752,27387
4926,1,36993,36145,34715
4927,1,36993,36881,34420
4928,1,36993,33086,36074
4929,1,36993,31755,35153
4930,1,36993,29474,35089
4931,1,36993,35407,28118
4932,1,36993,27370,31827
4933,1,36993,31979,33356
4934,1,36993,34908,35924
4935,1,36993,32167,29213
4936,1,36993,26921,28543
4937,1,36993,29366,27659
4938,1,36993,30180,34760
4939,1,36993,32074,26989
4940,1,36993,35981,33679
4941,1,36993,31493,27351
4942,1,36993,35406,36552
4943,1,36993,35499,35824
4944,1,36993,27234,35966
4945,1,36993,35517,31165
4946,1,36993,26578,28160
4947,1,36993,36442,29641
4948,1,36993,30966,36014
4949,1,36993,34202,29455
4950,1,36993,32963,36837
4951,1,36993,27810,28036
4952,1,36993,35178,32709
4953,1,36993,33281,33707
4954,1,36993,27096,36628
4955,1,36993,32709,35699
4956,1,36993,31926,35508
4957,1,36993,30157,32964
4958,1,36993,31338,28809
4959,1,36993,34175,36193
4960,1,36993,32274,29180
4961,1,36993,27955,32186
4962,1,36993,35447,26726
4963,1,36993,28901,34366
4964,1,36993,31427,31777
4965,1,36993,32846,34873
4966,1,36993,30121,34208
4967,1,36993,34955,28289
4968,1,36993,31162,36498
4969,1,36993,36169,27920
4970,1,36993,30464,29591
4971,1,36993,28485,33976
4972,1,36993,34641,31991
4973,1,36993,32182,29991
4974,1,36993,26570,28277
4975,1,36993,34611,34340
4976,1,36993,33499,36091
4977,1,36993,32676,36527
4978,1,36993,35928,29917
4979,1,36993,31361,32482
4980,1,36993,35269,27211
4981,1,36993,26862,28244
4982,1,36993,30402,31546
4983,1,36993,30832,36598
4984,1,36993,33428,27246
4985,1,36993,26989,26632
4986,1,36993,35128,32580
4987,1,36993,29528,35667
4988,1,36993,27677,36536
4989,1,36993,34472,29040
4990,1,36993,29154,35900
4991,1,36993,32260,33717
4992,1,36993,29191,27927
4993,1,36993,33981,33986
4994,1,36993,29889,36441
4995,1,36993,31962,32291
4996,1,36993,28909,27127
4997,1,36993,28590,35836
4998,1,36993,33031,28383
4999,1,36993,28513,30720
5000,3,36996,33750,35234
5001,3,36996,34787,33429
5002,3,36996,31362,33652
5003,3,36996,27004,27402
5004,3,36996,33770,33822
5005,3,36996,27013,31605
5006,3,36996,27079,27946
5007,3,36996,26695,27289
5008,3,36996,28071,27702
5009,3,36996,27251,27424
5010,3,36996,33412,33725
5011,3,36996,27427,31381
5012,3,36996,26788,31537
5013,3,36996,26585,31348
5014,3,36996,27440,33405
5015,3,36996,31487,31377
5016,3,36996,27549,33768
5017,3,36996,36306,35867
5018,3,36996,33517,27264
5019,3,36996,26680,26936
5020,3,36996,27465,27378
5021,3,36996,26823,31714
5022,3,36996,31253,33390
5023,3,36996,26778,36136
5024,3,36996,34806,27087
5025,3,36996,27533,27504
5026,3,36996,34900,27094
5027,3,36996,27573,30559
5028,3,36996,26674,27505
5029,3,36996,33686,33713
5030,3,36996,27580,35641
5031,3,36996,33714,35650
5032,3,36996,34663,34511
