,predicate,subject,object,sub,pred,obj
3593,11473,11991,2797,2797,11473,11991
3594,4990,11991,11536,11536,4990,11991
3595,1966,11991,9449,9449,1966,11991
3596,4299,11991,2644,2644,4299,11991
3597,1823,11991,8713,8713,1823,11991
3598,1835,11991,8140,8140,1835,11991
3599,4471,11991,2859,2859,4471,11991
3600,9700,11991,2185,2185,9700,11991
3601,3948,11991,4916,4916,3948,11991
3602,10677,11991,3080,3080,10677,11991
3603,9990,11991,9079,9079,9990,11991
3604,5909,11991,5057,5057,5909,11991
3605,3408,11991,7670,7670,3408,11991
3606,8434,11991,6593,6593,8434,11991
3607,11387,11991,4064,4064,11387,11991
3608,8552,11991,6204,6204,8552,11991
3609,5811,11991,2112,2112,5811,11991
3610,10122,11991,1797,1797,10122,11991
3611,2790,11991,9827,9827,2790,11991
3612,8474,11991,11359,11359,8474,11991
3613,8267,11991,4195,4195,8267,11991
3614,6506,11991,1780,1780,6506,11991
3615,3134,11991,3756,3756,3134,11991
3616,1963,11991,2909,2909,1963,11991
3617,4650,11991,5192,5192,4650,11991
3618,10521,11991,10227,10227,10521,11991
3619,6170,11991,3296,3296,6170,11991
3620,8743,11991,5255,5255,8743,11991
3621,9496,11991,1670,1670,9496,11991
3622,3092,11991,7929,7929,3092,11991
3623,8838,11991,1685,1685,8838,11991
3624,6097,11991,10814,10814,6097,11991
3625,10954,11991,10149,10149,10954,11991
3626,11567,11991,11758,11758,11567,11991
3627,5813,11991,10141,10141,5813,11991
3628,11744,11991,1693,1693,11744,11991
3629,8441,11991,11933,11933,8441,11991
3630,10383,11991,7652,7652,10383,11991
3631,9180,11991,10548,10548,9180,11991
3632,5231,11991,8465,8465,5231,11991
3633,2654,11991,9864,9864,2654,11991
3634,11075,11991,4894,4894,11075,11991
3635,2676,11991,3810,3810,2676,11991
3636,1797,11991,10774,10774,1797,11991
3637,10934,11991,6770,6770,10934,11991
3638,7558,11991,5369,5369,7558,11991
3639,5648,11991,2369,2369,5648,11991
3640,10740,11991,11295,11295,10740,11991
3641,2873,11991,6576,6576,2873,11991
3642,3018,11991,2792,2792,3018,11991
3643,6787,11991,4846,4846,6787,11991
3644,11659,11991,6635,6635,11659,11991
3645,9419,11991,3702,3702,9419,11991
3646,6716,11991,4440,4440,6716,11991
3647,10944,11991,9693,9693,10944,11991
3648,7840,11991,1498,1498,7840,11991
3649,11884,11991,4221,4221,11884,11991
3650,5888,11991,9692,9692,5888,11991
3651,1606,11991,7354,7354,1606,11991
3652,3828,11991,5042,5042,3828,11991
3653,11943,11991,5265,5265,11943,11991
3654,9107,11991,5871,5871,9107,11991
3655,7138,11991,6844,6844,7138,11991
3656,2951,11991,1775,1775,2951,11991
3657,3062,11991,8151,8151,3062,11991
3658,10739,11991,10827,10827,10739,11991
3659,9498,11991,5082,5082,9498,11991
3660,5343,11991,1869,1869,5343,11991
3661,11188,11991,11001,11001,11188,11991
3662,3326,11991,3034,3034,3326,11991
3663,4463,11991,2366,2366,4463,11991
3664,1519,11991,3040,3040,1519,11991
3665,9382,11991,1694,1694,9382,11991
3666,9226,11991,4151,4151,9226,11991
3667,10839,11991,10381,10381,10839,11991
3668,8912,11991,5070,5070,8912,11991
3669,6916,11991,6018,6018,6916,11991
3670,5180,11991,3277,3277,5180,11991
3671,10768,11991,8520,8520,10768,11991
3672,7952,11991,4817,4817,7952,11991
3673,3889,11991,11492,11492,3889,11991
3674,10200,11991,10455,10455,10200,11991
3675,4003,11991,9564,9564,4003,11991
3676,11505,11991,3258,3258,11505,11991
3677,5476,11991,8488,8488,5476,11991
3678,5814,11991,2959,2959,5814,11991
3679,9580,11991,2690,2690,9580,11991
3680,9836,11991,9978,9978,9836,11991
3681,6371,11991,1777,1777,6371,11991
3682,11473,11991,5465,5465,11473,11991
3683,11091,11991,1765,1765,11091,11991
3684,5324,11991,7099,7099,5324,11991
3685,10526,11991,11278,11278,10526,11991
3686,6049,11991,1836,1836,6049,11991
3687,8976,11991,1823,1823,8976,11991
3688,8529,11991,8812,8812,8529,11991
3689,7186,11991,5811,5811,7186,11991
3690,4960,11991,7736,7736,4960,11991
3691,2626,11991,8366,8366,2626,11991
3692,10002,11991,11380,11380,10002,11991
3693,10385,11991,3605,3605,10385,11991
3694,7888,11991,7997,7997,7888,11991
3695,11436,11991,6175,6175,11436,11991
3696,2635,11991,10820,10820,2635,11991
3697,4301,11991,3378,3378,4301,11991
3698,11679,11991,4562,4562,11679,11991
3699,10645,11991,4043,4043,10645,11991
3700,1865,11991,4117,4117,1865,11991
3701,9348,11991,7218,7218,9348,11991
3702,3554,11991,9190,9190,3554,11991
3703,9869,11991,9224,9224,9869,11991
3704,5346,11991,9204,9204,5346,11991
3705,6442,11991,6028,6028,6442,11991
3706,9801,11991,11630,11630,9801,11991
3707,3320,11991,2672,2672,3320,11991
3708,3838,11991,5819,5819,3838,11991
3709,11033,11991,3386,3386,11033,11991
3710,11576,11991,1842,1842,11576,11991
3711,6949,11991,6395,6395,6949,11991
3712,5220,11991,10013,10013,5220,11991
3713,3064,11991,10210,10210,3064,11991
3714,6089,11991,8798,8798,6089,11991
3715,2538,11991,8178,8178,2538,11991
3716,8641,11991,7235,7235,8641,11991
3717,6488,11991,6641,6641,6488,11991
3718,3499,11991,8730,8730,3499,11991
3719,2254,11991,7021,7021,2254,11991
3720,11656,11991,2814,2814,11656,11991
3721,8357,11991,3407,3407,8357,11991
3722,1597,11991,4131,4131,1597,11991
3723,10057,11991,9493,9493,10057,11991
3724,11713,11991,10543,10543,11713,11991
3725,7805,11991,9943,9943,7805,11991
3726,5150,11991,4337,4337,5150,11991
3727,3907,11991,11371,11371,3907,11991
3728,9324,11991,7573,7573,9324,11991
3729,7274,11991,4615,4615,7274,11991
3730,9003,11991,2084,2084,9003,11991
3731,1976,11991,8604,8604,1976,11991
3732,7577,11991,1826,1826,7577,11991
3733,9509,11991,8333,8333,9509,11991
3734,2889,11991,8676,8676,2889,11991
3735,6174,11991,8821,8821,6174,11991
3736,11302,11991,1918,1918,11302,11991
3737,7855,11991,2138,2138,7855,11991
3738,3081,11991,11931,11931,3081,11991
3739,7189,11991,10949,10949,7189,11991
3740,11770,11991,3130,3130,11770,11991
3741,10558,11991,4674,4674,10558,11991
3742,2743,11991,6827,6827,2743,11991
3743,3644,11991,5326,5326,3644,11991
3744,1804,11991,6634,6634,1804,11991
3745,11066,11991,2857,2857,11066,11991
3746,6739,11991,8065,8065,6739,11991
3747,8757,11991,2075,2075,8757,11991
3748,8495,11991,6115,6115,8495,11991
3749,3947,11991,7721,7721,3947,11991
3750,7338,11991,9162,9162,7338,11991
3751,3323,11991,5561,5561,3323,11991
3752,2889,11991,6969,6969,2889,11991
3753,9060,11991,11627,11627,9060,11991
3754,3377,11991,7582,7582,3377,11991
3755,2103,11991,7806,7806,2103,11991
3756,10129,11991,10371,10371,10129,11991
3757,4479,11991,11985,11985,4479,11991
3758,2267,11991,10622,10622,2267,11991
3759,7927,11991,6682,6682,7927,11991
3760,3517,11991,4589,4589,3517,11991
3761,8141,11991,4665,4665,8141,11991
3762,10808,11991,2798,2798,10808,11991
3763,9095,11991,10050,10050,9095,11991
3764,3324,11991,9637,9637,3324,11991
3765,7490,11991,1577,1577,7490,11991
3766,10835,11991,8410,8410,10835,11991
3767,3643,11991,2718,2718,3643,11991
3768,5424,11991,4941,4941,5424,11991
3769,8055,11991,11182,11182,8055,11991
3770,11261,11991,1692,1692,11261,11991
3771,5043,11991,1543,1543,5043,11991
3772,6336,11991,3801,3801,6336,11991
3773,1625,11991,9765,9765,1625,11991
3774,8426,11991,3068,3068,8426,11991
3775,9422,11991,2281,2281,9422,11991
3776,8531,11991,5336,5336,8531,11991
3777,4027,11991,9891,9891,4027,11991
3778,9715,11991,7698,7698,9715,11991
3779,5638,11991,7251,7251,5638,11991
3780,2401,11991,3931,3931,2401,11991
3781,8539,11991,10396,10396,8539,11991
3782,10465,11991,3721,3721,10465,11991
3783,7863,11991,3446,3446,7863,11991
3784,5992,11991,9021,9021,5992,11991
3785,11714,11991,9085,9085,11714,11991
3786,3688,11991,9951,9951,3688,11991
3787,11359,11991,9134,9134,11359,11991
3788,5427,11991,5177,5177,5427,11991
3789,7924,11991,6424,6424,7924,11991
3790,2120,11991,4759,4759,2120,11991
3791,11842,11991,1767,1767,11842,11991
3792,3875,11991,10239,10239,3875,11991
3793,3095,11991,10395,10395,3095,11991
3794,9312,11991,2832,2832,9312,11991
3795,8415,11991,8692,8692,8415,11991
3796,11945,11991,10994,10994,11945,11991
3797,7844,11991,10942,10942,7844,11991
3798,7066,11991,8549,8549,7066,11991
3799,2355,11991,9814,9814,2355,11991
3800,3034,11991,3636,3636,3034,11991
3801,3321,11991,8000,8000,3321,11991
3802,10191,11991,9502,9502,10191,11991
3803,7073,11991,4754,4754,7073,11991
3804,5404,11991,4515,4515,5404,11991
3805,3720,11991,6921,6921,3720,11991
3806,2347,11991,4188,4188,2347,11991
3807,8388,11991,5426,5426,8388,11991
3808,10833,11991,1788,1788,10833,11991
3809,5148,11991,6843,6843,5148,11991
3810,2575,11991,5136,5136,2575,11991
3811,2792,11991,5846,5846,2792,11991
3812,10745,11991,11042,11042,10745,11991
3813,4558,11991,10218,10218,4558,11991
3814,7121,11991,10259,10259,7121,11991
3815,1572,11991,2511,2511,1572,11991
3816,4082,11991,10912,10912,4082,11991
3817,5732,11991,4707,4707,5732,11991
3818,8746,11991,9661,9661,8746,11991
3819,7839,11991,1891,1891,7839,11991
3820,9530,11991,3370,3370,9530,11991
3821,7933,11991,8075,8075,7933,11991
3822,7989,11991,3967,3967,7989,11991
3823,8039,11991,5824,5824,8039,11991
3824,5949,11991,10085,10085,5949,11991
3825,7981,11991,4517,4517,7981,11991
3826,11684,11991,10162,10162,11684,11991
3827,2059,11991,10913,10913,2059,11991
3828,3915,11991,11232,11232,3915,11991
3829,6722,11991,8025,8025,6722,11991
3830,3913,11991,6525,6525,3913,11991
3831,3693,11991,8618,8618,3693,11991
3832,8704,11991,8819,8819,8704,11991
3833,8062,11991,6933,6933,8062,11991
3834,2942,11991,6148,6148,2942,11991
3835,4974,11991,6498,6498,4974,11991
3836,9954,11991,3368,3368,9954,11991
3837,7877,11991,6547,6547,7877,11991
3838,8400,11991,7832,7832,8400,11991
3839,8763,11991,7120,7120,8763,11991
3840,3732,11991,7013,7013,3732,11991
3841,6883,11991,11250,11250,6883,11991
3842,10185,11991,8811,8811,10185,11991
3843,8961,11991,11580,11580,8961,11991
3844,9265,11991,4049,4049,9265,11991
3845,4021,11991,6067,6067,4021,11991
3846,6833,11991,6671,6671,6833,11991
3847,3174,11991,11328,11328,3174,11991
3848,1625,11991,5254,5254,1625,11991
3849,6493,11991,2580,2580,6493,11991
3850,7874,11991,6813,6813,7874,11991
3851,4626,11991,10422,10422,4626,11991
3852,3477,11991,7556,7556,3477,11991
3853,3776,11991,4609,4609,3776,11991
3854,11203,11991,5162,5162,11203,11991
3855,4861,11991,10154,10154,4861,11991
3856,3126,11991,10606,10606,3126,11991
3857,9429,11991,2804,2804,9429,11991
3858,5463,11991,9030,9030,5463,11991
3859,4768,11991,5818,5818,4768,11991
3860,4019,11991,5703,5703,4019,11991
3861,9935,11991,6556,6556,9935,11991
3862,2022,11991,9914,9914,2022,11991
3863,4898,11991,11537,11537,4898,11991
3864,8066,11991,11663,11663,8066,11991
3865,7276,11991,3867,3867,7276,11991
3866,3239,11991,5757,5757,3239,11991
3867,9413,11991,8440,8440,9413,11991
3868,7479,11991,1633,1633,7479,11991
3869,7738,11991,11982,11982,7738,11991
3870,2019,11991,5229,5229,2019,11991
3871,2111,11991,1921,1921,2111,11991
3872,11145,11991,11312,11312,11145,11991
3873,2678,11991,11229,11229,2678,11991
3874,7051,11991,6134,6134,7051,11991
3875,1788,11991,1644,1644,1788,11991
3876,4746,11991,5852,5852,4746,11991
3877,4331,11991,11268,11268,4331,11991
3878,3240,11991,8031,8031,3240,11991
3879,9404,11991,6619,6619,9404,11991
3880,6202,11991,8506,8506,6202,11991
3881,11149,11991,7837,7837,11149,11991
3882,11226,11991,2776,2776,11226,11991
3883,1739,11991,4130,4130,1739,11991
3884,3689,11991,3945,3945,3689,11991
3885,6809,11991,8901,8901,6809,11991
3886,6919,11991,9307,9307,6919,11991
3887,5221,11991,7241,7241,5221,11991
3888,4230,11991,10637,10637,4230,11991
3889,11793,11991,6322,6322,11793,11991
3890,10571,11991,6864,6864,10571,11991
3891,6728,11991,1980,1980,6728,11991
3892,7315,11991,6348,6348,7315,11991
3893,4209,11991,9279,9279,4209,11991
3894,4432,11991,8439,8439,4432,11991
3895,8766,11991,5330,5330,8766,11991
3896,10831,11991,9248,9248,10831,11991
3897,6268,11991,8071,8071,6268,11991
3898,8437,11991,10735,10735,8437,11991
3899,8060,11991,8170,8170,8060,11991
3900,1567,11991,11983,11983,1567,11991
3901,8463,11991,7121,7121,8463,11991
3902,8081,11991,3428,3428,8081,11991
3903,2005,11991,11816,11816,2005,11991
3904,7867,11991,2971,2971,7867,11991
3905,2277,11991,3649,3649,2277,11991
3906,8973,11991,2176,2176,8973,11991
3907,9581,11991,9145,9145,9581,11991
3908,4614,11991,8952,8952,4614,11991
3909,4473,11991,4391,4391,4473,11991
3910,2984,11991,6879,6879,2984,11991
3911,2105,11991,5134,5134,2105,11991
3912,3895,11991,6880,6880,3895,11991
3913,10719,11991,7984,7984,10719,11991
3914,5712,11991,6172,6172,5712,11991
3915,9724,11991,6221,6221,9724,11991
3916,4600,11991,6903,6903,4600,11991
3917,5541,11991,5122,5122,5541,11991
3918,2827,11991,2070,2070,2827,11991
3919,8587,11991,7605,7605,8587,11991
3920,2463,11991,8943,8943,2463,11991
3921,2168,11991,6849,6849,2168,11991
3922,1684,11991,9013,9013,1684,11991
3923,4836,11991,5623,5623,4836,11991
3924,10279,11991,3471,3471,10279,11991
3925,8016,11991,10653,10653,8016,11991
3926,11308,11991,8696,8696,11308,11991
3927,11005,11991,2502,2502,11005,11991
3928,9877,11991,9249,9249,9877,11991
3929,5950,11991,8732,8732,5950,11991
3930,3938,11991,8006,8006,3938,11991
3931,2562,11991,3868,3868,2562,11991
3932,10560,11991,3958,3958,10560,11991
3933,4537,11991,10472,10472,4537,11991
3934,10580,11991,9577,9577,10580,11991
3935,1997,11991,5701,5701,1997,11991
3936,2114,11991,5932,5932,2114,11991
3937,8306,11991,2703,2703,8306,11991
3938,4319,11991,10727,10727,4319,11991
3939,11515,11991,9826,9826,11515,11991
3940,8410,11991,4940,4940,8410,11991
3941,3448,11991,6986,6986,3448,11991
3942,10388,11991,2919,2919,10388,11991
3943,6860,11991,1736,1736,6860,11991
3944,5499,11991,3758,3758,5499,11991
3945,3564,11991,5933,5933,3564,11991
3946,9702,11991,6704,6704,9702,11991
3947,5713,11991,8375,8375,5713,11991
3948,10943,11991,10193,10193,10943,11991
3949,3593,11991,3738,3738,3593,11991
3950,11250,11991,9644,9644,11250,11991
3951,3466,11991,8317,8317,3466,11991
3952,10149,11991,11059,11059,10149,11991
3953,3735,11991,11881,11881,3735,11991
3954,8377,11991,7495,7495,8377,11991
3955,7174,11991,6795,6795,7174,11991
3956,2451,11991,11799,11799,2451,11991
3957,9826,11991,8285,8285,9826,11991
3958,10545,11991,3784,3784,10545,11991
3959,4467,11991,11589,11589,4467,11991
3960,7804,11991,10698,10698,7804,11991
3961,10022,11991,11447,11447,10022,11991
3962,8502,11991,5593,5593,8502,11991
3963,8777,11991,4722,4722,8777,11991
3964,5586,11991,4420,4420,5586,11991
3965,2791,11991,5838,5838,2791,11991
3966,7779,11991,11231,11231,7779,11991
3967,7122,11991,8345,8345,7122,11991
3968,5441,11991,2475,2475,5441,11991
3969,4198,11991,4907,4907,4198,11991
3970,6515,11991,11472,11472,6515,11991
3971,5048,11991,10948,10948,5048,11991
3972,10394,11991,4096,4096,10394,11991
3973,11088,11991,4253,4253,11088,11991
3974,10696,11991,5454,5454,10696,11991
3975,8826,11991,8667,8667,8826,11991
3976,1547,11991,9178,9178,1547,11991
3977,1588,11991,9613,9613,1588,11991
3978,3408,11991,9172,9172,3408,11991
3979,7163,11991,3794,3794,7163,11991
3980,10786,11991,4933,4933,10786,11991
3981,7677,11991,4432,4432,7677,11991
3982,2606,11991,5209,5209,2606,11991
3983,9734,11991,7123,7123,9734,11991
3984,11353,11991,11277,11277,11353,11991
3985,10416,11991,2165,2165,10416,11991
3986,8707,11991,3944,3944,8707,11991
3987,4742,11991,4490,4490,4742,11991
3988,8797,11991,1590,1590,8797,11991
3989,5189,11991,8815,8815,5189,11991
3990,8765,11991,4079,4079,8765,11991
3991,8682,11991,5882,5882,8682,11991
3992,6337,11991,4102,4102,6337,11991
3993,6028,11991,11293,11293,6028,11991
3994,11405,11991,8874,8874,11405,11991
3995,7999,11991,5241,5241,7999,11991
3996,9945,11991,1938,1938,9945,11991
3997,2212,11991,1623,1623,2212,11991
3998,11502,11991,1834,1834,11502,11991
3999,10640,11991,5778,5778,10640,11991
4000,3757,11991,10103,10103,3757,11991
4001,8303,11991,11834,11834,8303,11991
4002,4837,11991,4622,4622,4837,11991
4003,10554,11991,5518,5518,10554,11991
4004,11812,11991,2892,2892,11812,11991
4005,7796,11991,9559,9559,7796,11991
4006,11053,11991,10661,10661,11053,11991
4007,10115,11991,9308,9308,10115,11991
4008,3961,11991,9417,9417,3961,11991
4009,6974,11991,1552,1552,6974,11991
4010,4836,11991,2537,2537,4836,11991
4011,5440,11991,5149,5149,5440,11991
4012,3225,11991,5863,5863,3225,11991
4013,8231,11991,1894,1894,8231,11991
4014,3412,11991,3732,3732,3412,11991
4015,11479,11991,3886,3886,11479,11991
4016,7051,11991,8905,8905,7051,11991
4017,6806,11991,5073,5073,6806,11991
4018,9658,11991,9479,9479,9658,11991
4019,5410,11991,7990,7990,5410,11991
4020,11797,11991,5232,5232,11797,11991
4021,4708,11991,2581,2581,4708,11991
4022,9019,11991,11240,11240,9019,11991
4023,3599,11991,3265,3265,3599,11991
4024,1628,11991,10705,10705,1628,11991
4025,4889,11991,11208,11208,4889,11991
4026,6180,11991,9471,9471,6180,11991
4027,2815,11991,3627,3627,2815,11991
4028,8743,11991,9119,9119,8743,11991
4029,5735,11991,2007,2007,5735,11991
4030,7784,11991,1515,1515,7784,11991
4031,5185,11991,2147,2147,5185,11991
4032,5760,11991,2531,2531,5760,11991
4033,7776,11991,11742,11742,7776,11991
4034,2001,11991,3122,3122,2001,11991
4035,6239,11991,4818,4818,6239,11991
4036,3348,11991,9896,9896,3348,11991
4037,9396,11991,5608,5608,9396,11991
4038,7938,11991,4254,4254,7938,11991
4039,9231,11991,2970,2970,9231,11991
4040,4348,11991,4939,4939,4348,11991
4041,4174,11991,2231,2231,4174,11991
4042,10677,11991,1900,1900,10677,11991
4043,3236,11991,7025,7025,3236,11991
4044,5525,11991,7476,7476,5525,11991
4045,6870,11991,9118,9118,6870,11991
4046,10787,11991,3268,3268,10787,11991
4047,4205,11991,4446,4446,4205,11991
4048,4769,11991,10240,10240,4769,11991
4049,4834,11991,10783,10783,4834,11991
4050,8233,11991,7071,7071,8233,11991
4051,6874,11991,11841,11841,6874,11991
4052,10760,11991,4298,4298,10760,11991
4053,2222,11991,5350,5350,2222,11991
4054,11720,11991,3722,3722,11720,11991
4055,2805,11991,7307,7307,2805,11991
4056,11069,11991,5443,5443,11069,11991
4057,10416,11991,10096,10096,10416,11991
4058,3132,11991,4641,4641,3132,11991
4059,9537,11991,6984,6984,9537,11991
4060,8931,11991,7436,7436,8931,11991
4061,6784,11991,2148,2148,6784,11991
4062,6902,11991,6042,6042,6902,11991
4063,4078,11991,4366,4366,4078,11991
4064,8548,11991,9199,9199,8548,11991
4065,11574,11991,9657,9657,11574,11991
4066,8555,11991,4001,4001,8555,11991
4067,7820,11991,6895,6895,7820,11991
4068,8567,11991,8389,8389,8567,11991
4069,4563,11991,10598,10598,4563,11991
4070,10779,11991,7522,7522,10779,11991
4071,4819,11991,11775,11775,4819,11991
4072,9699,11991,4947,4947,9699,11991
4073,10101,11991,5231,5231,10101,11991
4074,3947,11991,7908,7908,3947,11991
4075,9692,11991,10373,10373,9692,11991
4076,7462,11991,8659,8659,7462,11991
4077,11399,11991,1535,1535,11399,11991
4078,8052,11991,7290,7290,8052,11991
4079,11553,11991,10987,10987,11553,11991
4080,2152,11991,10561,10561,2152,11991
4081,9405,11991,5950,5950,9405,11991
4082,7637,11991,9520,9520,7637,11991
4083,10288,11991,5371,5371,10288,11991
4084,1781,11991,8294,8294,1781,11991
4085,10767,11991,9143,9143,10767,11991
4086,11857,11991,8095,8095,11857,11991
4087,7286,11991,1808,1808,7286,11991
4088,9181,11991,10145,10145,9181,11991
4089,1931,11991,3459,3459,1931,11991
4090,4902,11991,1710,1710,4902,11991
4091,9880,11991,10679,10679,9880,11991
4092,8197,11991,2579,2579,8197,11991
4093,7747,11991,4596,4596,7747,11991
4094,4375,11991,3936,3936,4375,11991
4095,5940,11991,10007,10007,5940,11991
4096,5227,11991,11769,11769,5227,11991
4097,3793,11991,6820,6820,3793,11991
4098,1624,11991,10584,10584,1624,11991
4099,2973,11991,8139,8139,2973,11991
4100,2273,11991,8470,8470,2273,11991
4101,8750,11991,3869,3869,8750,11991
4102,8825,11991,8770,8770,8825,11991
4103,2811,11991,5348,5348,2811,11991
4104,9407,11991,11643,11643,9407,11991
4105,8311,11991,5218,5218,8311,11991
4106,10717,11991,7813,7813,10717,11991
4107,2679,11991,11320,11320,2679,11991
4108,9088,11991,2784,2784,9088,11991
4109,10584,11991,9871,9871,10584,11991
4110,5175,11991,10909,10909,5175,11991
4111,7490,11991,2187,2187,7490,11991
4112,7896,11991,5179,5179,7896,11991
4113,11253,11991,2617,2617,11253,11991
4114,6178,11991,4607,4607,6178,11991
4115,10588,11991,11895,11895,10588,11991
4116,7004,11991,2979,2979,7004,11991
4117,11280,11991,8871,8871,11280,11991
4118,10524,11991,10243,10243,10524,11991
4119,8077,11991,7185,7185,8077,11991
